1file_id	2sample	3DNA_code	4ADM_#	5SPECIES	6POP_CODE	7POPNAME	8POP#	9GROUP	10LONG	11LAT	12server	13path	14plastome
KUU3_DNA493	KUU3	493	378	PBAL	KUU	Kuujjuaq		B04	-68.65	58.02	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-26/IX0372/C0W11ACXX_5/IX0372_C0W11ACXX_5_GGCACA.bam	DONE
KUU4_DNA1017	KUU4	1017	379	PBAL	KUU	Kuujjuaq		B04	-68.65	58.02	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2056/C34BNACXX_5/IX2056_C34BNACXX_5_GATGCT.bam	DONE
KUU5_DNA677	KUU5	677	380	PBAL	KUU	Kuujjuaq		B04	-68.65	58.02	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0858/D18UBACXX_5/IX0858_D18UBACXX_5_GAGTGG.bam	DONE
KUU8_DNA930	KUU8	930	381	PBAL	KUU	Kuujjuaq		B04	-68.65	58.02	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1915/C2P4LACXX_2/IX1915_C2P4LACXX_2_GCCGCG.bam	DONE
LAB11_DNA941	LAB11	941	382	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1905/C2F5GACXX_7/IX1905_C2F5GACXX_7_CACTCA.bam	DONE
LAB13_DNA942	LAB13	942	383	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1907/C2F5EACXX_2/IX1907_C2F5EACXX_2_CCGCAA.bam	DONE
LAB1_DNA519	LAB1	519	384	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0376/D15UAACXX_3/IX0376_D15UAACXX_3_CTAGCT.bam	DONE
LAB4_DNA678	LAB4	678	385	PBAL	LAB	Labrador City		B04	-67.25	52.93	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0847/D18MNACXX_5/IX0847_D18MNACXX_5_CTGCTG.bam	DONE
LAB5_DNA520	LAB5	520	386	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0377/D15UAACXX_4/IX0377_D15UAACXX_4_GATGCT.bam	DONE
LAB6_DNA521	LAB6	521	387	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0377/D15UAACXX_4/IX0377_D15UAACXX_4_TAATCG.bam	DONE
LAB7_DNA522	LAB7	522	388	PBAL	LAB	Labrador City		B04	-67.25	52.93	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0377/D15UAACXX_4/IX0377_D15UAACXX_4_TGAATG.bam	DONE
LAB8_DNA679	LAB8	679	389	PBAL	LAB	Labrador City		B04	-67.25	52.93	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0849/D18MNACXX_7/IX0849_D18MNACXX_7_GCCGCG.bam	DONE
LAR10_DNA1192	LAR10	1192	394	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2048/C2PVTACXX_4/IX2048_C2PVTACXX_4_GGCACA.bam	DONE
LAR11_DNA524	LAR11	524	395	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0378/D15UAACXX_5/IX0378_D15UAACXX_5_CGATGT.bam	DONE
LAR12_DNA948	LAR12	948	396	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1903/C2F5GACXX_5/IX1903_C2F5GACXX_5_TTCGAA.bam	DONE
LAR13_DNA1121	LAR13	1121	397	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2040/C2P8KACXX_4/IX2040_C2P8KACXX_4_TGGCGC.bam	DONE
LAR14_DNA949	LAR14	949	398	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1902/C2F5GACXX_4/IX1902_C2F5GACXX_4_GCCAAT.bam	DONE
LAR15_DNA345	LAR15	345	399	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0340/C0T20ACXX_4/IX0340_C0T20ACXX_4_TGGCGC.bam	DONE
LAR1_DNA1155	LAR1	1155	400	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2040/C2P8KACXX_4/IX2040_C2P8KACXX_4_GCCAAT.bam	DONE
LAR2_DNA680	LAR2	680	401	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0857/D18UBACXX_4/IX0857_D18UBACXX_4_TCATTC.bam	DONE
LAR3_DNA681	LAR3	681	402	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0855/D18UBACXX_2/IX0855_D18UBACXX_2_TGGCGC.bam	DONE
LAR5_DNA344	LAR5	344	403	PBAL	LAR	La Ronge		B03	-105.55	54.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0340/C0T20ACXX_4/IX0340_C0T20ACXX_4_TCATTC.bam	DONE
LAR6_DNA523	LAR6	523	404	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0377/D15UAACXX_4/IX0377_D15UAACXX_4_AGTTCC.bam	DONE
LAR7_DNA946	LAR7	946	405	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1912/C2F5EACXX_7/IX1912_C2F5EACXX_7_GCCTTA.bam	DONE
LAR8_DNA947	LAR8	947	406	PBAL	LAR	La Ronge		B03	-105.55	54.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1904/C2F5GACXX_6/IX1904_C2F5GACXX_6_TCCCGA.bam	DONE
LOV10_DNA952	LOV10	952	426	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1913/C2F5EACXX_8/IX1913_C2F5EACXX_8_AGAAGA.bam	DONE
LOV11_DNA301	LOV11	301	427	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0375/D15UAACXX_2/IX0375_D15UAACXX_2_GATCAG.bam	DONE
LOV12_DNA1122	LOV12	1122	428	PBAL	LOV	Love		B03	-105.5	53.63	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_GTAGAG.bam	DONE
LOV13_DNA1157	LOV13	1157	429	PBAL	LOV	Love		B03	-105.5	53.63	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2035/C2P5YACXX_7/IX2035_C2P5YACXX_7_AAAGCA.bam	DONE
LOV15_DNA954	LOV15	954	430	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1903/C2F5GACXX_5/IX1903_C2F5GACXX_5_ATCTAT.bam	DONE
LOV1_DNA346	LOV1	346	431	PBAL	LOV	Love		B03	-105.5	53.63	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0340/C0T20ACXX_4/IX0340_C0T20ACXX_4_GTAGAG.bam	DONE
LOV2_DNA682	LOV2	682	432	PBAL	LOV	Love		B03	-105.5	53.63	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0844/D17UBACXX_7/IX0844_D17UBACXX_7_GTAGAG.bam	DONE
LOV3_DNA683	LOV3	683	433	PBAL	LOV	Love		B03	-105.5	53.63	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0850/D18MNACXX_8/IX0850_D18MNACXX_8_ACAGTG.bam	DONE
LOV4_DNA299	LOV4	299	434	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0375/D15UAACXX_2/IX0375_D15UAACXX_2_ATCACG.bam	DONE
LOV6_DNA807	LOV6	807	435	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0988/D1C4AACXX_6/IX0988_D1C4AACXX_6_GTAGAG.bam	DONE
LOV7_DNA808	LOV7	808	436	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0975/C14ERACXX_2/IX0975_C14ERACXX_2_ACAGTG.bam	DONE
LOV8_DNA950	LOV8	950	437	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1909/C2F5EACXX_4/IX1909_C2F5EACXX_4_AAAGCA.bam	DONE
LOV9_DNA951	LOV9	951	438	PBAL	LOV	Love		B03	-105.5	53.63	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1907/C2F5EACXX_2/IX1907_C2F5EACXX_2_AATAGG.bam	DONE
MAN11_DNA957	MAN11	957	439	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-09-27/IX1899/C2F5GACXX_1/IX1899_C2F5GACXX_1_CCTTAG.bam	DONE
MAN12_DNA1159	MAN12	1159	440	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2033/C2P5YACXX_5/IX2033_C2P5YACXX_5_AGAAGA.bam	DONE
MAN13_DNA959	MAN13	959	441	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1913/C2F5EACXX_8/IX1913_C2F5EACXX_8_GAATAA.bam	DONE
MAN15_DNA960	MAN15	960	442	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-09-27/IX1899/C2F5GACXX_1/IX1899_C2F5GACXX_1_GCTCCA.bam	DONE
MAN2_DNA684	MAN2	684	443	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0840/D17UBACXX_3/IX0840_D17UBACXX_3_AAACAT.bam	DONE
MAN3_DNA1158	MAN3	1158	444	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2038/C2P8KACXX_2/IX2038_C2P8KACXX_2_AATAGG.bam	DONE
MAN4_DNA302	MAN4	302	445	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0375/D15UAACXX_2/IX0375_D15UAACXX_2_AACCCC.bam	DONE
MAN5_DNA303	MAN5	303	446	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0335/D102LACXX_7/IX0335_D102LACXX_7_GGCTAC.bam	DONE
MAN6_DNA1164	MAN6	1164	447	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2040/C2P8KACXX_4/IX2040_C2P8KACXX_4_GCTCCA.bam	DONE
MAN7_DNA304	MAN7	304	448	PBAL	MAN	Manicougan		B04	-68.32	49.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0335/D102LACXX_7/IX0335_D102LACXX_7_AAGACT.bam	DONE
MAN8_DNA685	MAN8	685	449	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0852/C13N9ACXX_2/IX0852_C13N9ACXX_2_AAGGAC.bam	DONE
MAN9_DNA305	MAN9	305	450	PBAL	MAN	Manicougan		B04	-68.32	49.3	west	/data/raid5A/EASTGalaxyData/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-20/IX0366/D12N9ACXX_5/IX0366_D12N9ACXX_5_GTCCGC.bam	EASTGalaxy
MAT11_DNA527	MAT11	527	451	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0378/D15UAACXX_5/IX0378_D15UAACXX_5_ACCGGC.bam	DONE
MAT12_DNA528	MAT12	528	452	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0379/D15UAACXX_6/IX0379_D15UAACXX_6_AGGCCG.bam	DONE
MAT13_DNA1021	MAT13	1021	453	PBAL	MAT	Matapedia		B04	-67.18	48.22	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2038/C2P8KACXX_2/IX2038_C2P8KACXX_2_TGAATG.bam	DONE
MAT14_DNA529	MAT14	529	454	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0379/D15UAACXX_6/IX0379_D15UAACXX_6_CAACTA.bam	DONE
MAT15_DNA1022	MAT15	1022	455	PBAL	MAT	Matapedia		B04	-67.18	48.22	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2042/C2P8KACXX_6/IX2042_C2P8KACXX_6_AGTTCC.bam	DONE
MAT1_DNA1020	MAT1	1020	456	PBAL	MAT	Matapedia		B04	-67.18	48.22	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2041/C2P8KACXX_5/IX2041_C2P8KACXX_5_TAATCG.bam	DONE
MAT2_DNA686	MAT2	686	457	PBAL	MAT	Matapedia		B04	-67.18	48.22	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0846/D18MNACXX_4/IX0846_D18MNACXX_4_ACTGAT.bam	DONE
MAT3_DNA525	MAT3	525	458	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0378/D15UAACXX_5/IX0378_D15UAACXX_5_TAGCTT.bam	DONE
MAT4_DNA687	MAT4	687	459	PBAL	MAT	Matapedia		B04	-67.18	48.22	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0845/D17UBACXX_8/IX0845_D17UBACXX_8_ATCCTA.bam	DONE
MAT5_DNA961	MAT5	961	460	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-09-27/IX1900/C2F5GACXX_2/IX1900_C2F5GACXX_2_TCGAAG.bam	DONE
MAT6_DNA962	MAT6	962	461	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1912/C2F5EACXX_7/IX1912_C2F5EACXX_7_TTCTCC.bam	DONE
MAT7_DNA526	MAT7	526	462	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0378/D15UAACXX_5/IX0378_D15UAACXX_5_AACTTG.bam	DONE
MAT8_DNA963	MAT8	963	463	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1903/C2F5GACXX_5/IX1903_C2F5GACXX_5_CAGATC.bam	DONE
MAT9_DNA851	MAT9	851	464	PBAL	MAT	Matapedia		B04	-67.18	48.22	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1901/C2F5GACXX_3/IX1901_C2F5GACXX_3_AACCCC.bam	DONE
MEL10_DNA967	MEL10	967	487	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1914/C2P4LACXX_1/IX1914_C2P4LACXX_1_AGATAG.bam	DONE
MEL11_DNA689	MEL11	689	488	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0845/D17UBACXX_8/IX0845_D17UBACXX_8_CCGCAA.bam	DONE
MEL12_DNA347	MEL12	347	489	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0341/C0T20ACXX_5/IX0341_C0T20ACXX_5_ACAGTG.bam	DONE
MEL13_DNA968	MEL13	968	490	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1916/C2P4LACXX_3/IX1916_C2P4LACXX_3_ATGAGC.bam	DONE
MEL14_DNA969	MEL14	969	491	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-18/IX1953/C2NR6ACXX_6/IX1953_C2NR6ACXX_6_CATGGC.bam	DONE
MEL15_DNA970	MEL15	970	492	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1916/C2P4LACXX_3/IX1916_C2P4LACXX_3_CGAGAA.bam	DONE
MEL2_DNA965	MEL2	965	493	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1917/C2P4LACXX_4/IX1917_C2P4LACXX_4_AAATGC.bam	DONE
MEL3_DNA966	MEL3	966	494	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1918/C2P4LACXX_5/IX1918_C2P4LACXX_5_ACAAAC.bam	DONE
MEL4_DNA530	MEL4	530	495	PBAL	MEL	Melville		B03	-102.62	51.35	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0379/D15UAACXX_6/IX0379_D15UAACXX_6_CCACGC.bam	DONE
MEL5_DNA688	MEL5	688	496	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0844/D17UBACXX_7/IX0844_D17UBACXX_7_CACTCA.bam	DONE
MEL6_DNA531	MEL6	531	497	PBAL	MEL	Melville		B03	-102.62	51.35	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0379/D15UAACXX_6/IX0379_D15UAACXX_6_CTATAC.bam	DONE
MEL7_DNA532	MEL7	532	498	PBAL	MEL	Melville		B03	-102.62	51.35	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0380/D15UAACXX_7/IX0380_D15UAACXX_7_GCAAGG.bam	DONE
MEL8_DNA1023	MEL8	1023	499	PBAL	MEL	Melville		B03	-102.62	51.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2040/C2P8KACXX_4/IX2040_C2P8KACXX_4_CGATGT.bam	DONE
MEL9_DNA533	MEL9	533	500	PBAL	MEL	Melville		B03	-102.62	51.35	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0380/D15UAACXX_7/IX0380_D15UAACXX_7_TACAGC.bam	DONE
MGR11_DNA538	MGR11	538	505	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0381/D15UAACXX_8/IX0381_D15UAACXX_8_AAGACT.bam	DONE
MGR12_DNA972	MGR12	972	506	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1915/C2P4LACXX_2/IX1915_C2P4LACXX_2_GGCACA.bam	DONE
MGR3_DNA534	MGR3	534	507	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0380/D15UAACXX_7/IX0380_D15UAACXX_7_TGCCAT.bam	DONE
MGR4_DNA690	MGR4	690	508	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-12/IX0856/D18UBACXX_3/IX0856_D18UBACXX_3_GAAACC.bam	DONE
MGR5_DNA535	MGR5	535	509	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0380/D15UAACXX_7/IX0380_D15UAACXX_7_ATGTCA.bam	DONE
MGR7_DNA971	MGR7	971	510	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1908/C2F5EACXX_3/IX1908_C2F5EACXX_3_GACGGA.bam	DONE
MGR8_DNA536	MGR8	536	511	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0381/D15UAACXX_8/IX0381_D15UAACXX_8_TTAGGC.bam	DONE
MGR9_DNA537	MGR9	537	512	PBAL	MGR	Mount Groulx		B04	-68.13	51.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0381/D15UAACXX_8/IX0381_D15UAACXX_8_GGCTAC.bam	DONE
MIN10_DNA539	MIN10	539	513	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0381/D15UAACXX_8/IX0381_D15UAACXX_8_ACGATA.bam	DONE
MIN11_DNA540	MIN11	540	514	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0382/D15K7ACXX_1/IX0382_D15K7ACXX_1_ATAATT.bam	DONE
MIN13_DNA834	MIN13	834	515	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0992/C13P1ACXX_3/IX0992_C13P1ACXX_3_CAGGCG.bam	DONE
MIN14_DNA541	MIN14	541	516	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0382/D15K7ACXX_1/IX0382_D15K7ACXX_1_CACCGG.bam	DONE
MIN15_DNA978	MIN15	978	517	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1913/C2F5EACXX_8/IX1913_C2F5EACXX_8_ACATCT.bam	DONE
MIN1_DNA348	MIN1	348	518	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0341/C0T20ACXX_5/IX0341_C0T20ACXX_5_AAACAT.bam	DONE
MIN2_DNA691	MIN2	691	519	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0842/D17UBACXX_5/IX0842_D17UBACXX_5_GCCTTA.bam	DONE
MIN3_DNA692	MIN3	692	520	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-21/IX0854/D18UBACXX_1/IX0854_D18UBACXX_1_TCCCGA.bam	DONE
MIN4_DNA831	MIN4	831	521	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-30/IX0994/C13P1ACXX_5/IX0994_C13P1ACXX_5_AATAGG.bam	DONE
MIN5_DNA973	MIN5	973	522	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1911/C2F5EACXX_6/IX1911_C2F5EACXX_6_TCGGCA.bam	DONE
MIN6_DNA974	MIN6	974	523	PBAL	MIN	Minnedosa		B03	-99.85	50.32	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-18/IX1954/C2NR6ACXX_7/IX1954_C2NR6ACXX_7_AGGTTT.bam	DONE
MIN7_DNA975	MIN7	975	524	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1907/C2F5EACXX_2/IX1907_C2F5EACXX_2_ACTTGA.bam	DONE
MIN8_DNA1190	MIN8	1190	525	PBAL	MIN	Minnedosa		B03	-99.85	50.32	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2057/C34BNACXX_6/IX2057_C34BNACXX_6_CGAGAA.bam	DONE
MTN10_DNA351	MTN10	351	526	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0341/C0T20ACXX_5/IX0341_C0T20ACXX_5_ACTGAT.bam	DONE
MTN11_DNA543	MTN11	543	527	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0382/D15K7ACXX_1/IX0382_D15K7ACXX_1_CTCAGA.bam	DONE
MTN12_DNA980	MTN12	980	528	PBAL	MTN	Matane		B04	-67.35	48.57	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1906/C2F5EACXX_1/IX1906_C2F5EACXX_1_ATTCCT.bam	DONE
MTN13_DNA833	MTN13	833	529	PBAL	MTN	Matane		B04	-67.35	48.57	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_ATCTAT.bam	DONE
MTN14_DNA981	MTN14	981	530	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1914/C2P4LACXX_1/IX1914_C2P4LACXX_1_CATTTT.bam	DONE
